Date,Close,Adjusted close
2010-10-05,116.0400009155,87.6214599609
2010-10-06,116.0299987793,87.6139373779
2010-10-07,115.8899993896,87.5082244873
2010-10-08,116.5400009155,87.9990234375
2010-10-11,116.6500015259,88.0820770264
2010-10-12,117.0100021362,88.3539199829
2010-10-13,117.9199981689,89.0410614014
2010-10-14,117.4599990845,88.6936950684
2010-10-15,117.6999969482,88.8749465942
2010-10-18,118.2799987793,89.3128738403
2010-10-19,116.7300033569,88.1424789429
2010-10-20,117.8700027466,89.0033264160
2010-10-21,118.1299972534,89.1996154785
2010-10-22,118.3499984741,89.3657455444
2010-10-25,118.6999969482,89.6300354004
2010-10-26,118.7200012207,89.6451644897
2010-10-27,118.3799972534,89.3883895874
2010-10-28,118.4000015259,89.4034957886
2010-10-29,118.4899978638,89.4714355469
2010-11-01,118.5299987793,89.5016555786
2010-11-02,119.4700012207,90.2114410400
2010-11-03,119.9499969482,90.5739135742
2010-11-04,122.2600021362,92.3181838989
2010-11-05,122.7200012207,92.6655273438
2010-11-08,122.4899978638,92.4918518066
2010-11-09,121.6100006104,91.8273468018
2010-11-10,122.0999984741,92.1974029541
2010-11-11,121.6399993896,91.8500289917
2010-11-12,120.1999969482,90.7626953125
2010-11-15,120.0299987793,90.6342849731
2010-11-16,118.1600036621,89.2223052979
2010-11-17,118.2200012207,89.2675933838
2010-11-18,119.9599990845,90.5814666748
2010-11-19,120.2900009155,90.8306198120
2010-11-22,120.1900024414,90.7551193237
2010-11-23,118.4499969482,89.4412689209
2010-11-24,120.1999969482,90.7626953125
2010-11-26,118.8000030518,89.7055511475
2010-11-29,119.1600036621,89.9773635864
2010-11-30,118.4899978638,89.4714355469
2010-12-01,121.0100021362,91.3742980957
2010-12-02,122.5599975586,92.5447006226
2010-12-03,122.8899993896,92.7938842773
2010-12-06,122.7600021362,92.6957473755
2010-12-07,122.8300018311,92.7485809326
2010-12-08,123.2799987793,93.0883789062
2010-12-09,123.7600021362,93.4508361816
2010-12-10,124.4800033569,93.9944992065
2010-12-13,124.5599975586,94.0548934937
2010-12-14,124.6699981689,94.1379776001
2010-12-15,124.0999984741,93.7075424194
2010-12-16,124.8199996948,94.2512054443
2010-12-17,124.3000030518,94.3521881104
2010-12-20,124.5999984741,94.5798950195
2010-12-21,125.3899993896,95.1795196533
2010-12-22,125.7799987793,95.4756240845
2010-12-23,125.5999984741,95.3389663696
2010-12-27,125.6500015259,95.3769226074
2010-12-28,125.8300018311,95.5135421753
2010-12-29,125.9199981689,95.5818557739
2010-12-30,125.7200012207,95.4300842285
2010-12-31,125.7500000000,95.4528350830
2011-01-03,127.0500030518,96.4396057129
2011-01-04,126.9800033569,96.3864974976
2011-01-05,127.6399993896,96.8874893188
2011-01-06,127.3899993896,96.6977310181
2011-01-07,127.1399993896,96.5079040527
2011-01-10,126.9800033569,96.3864974976
2011-01-11,127.4300003052,96.7280426025
2011-01-12,128.5800018311,97.6010055542
2011-01-13,128.3699951172,97.4416046143
2011-01-14,129.3000030518,98.1475372314
2011-01-18,129.5200042725,98.3145370483
2011-01-19,128.2500000000,97.3505020142
2011-01-20,128.0800018311,97.2214813232
2011-01-21,128.3699951172,97.4416046143
2011-01-24,129.1000061035,97.9956893921
2011-01-25,129.1699981689,98.0488586426
2011-01-26,129.6699981689,98.4283447266
2011-01-27,129.9900054932,98.6712951660
2011-01-28,127.7200012207,96.9481735229
2011-01-31,128.6799926758,97.6768951416
2011-02-01,130.7400054932,99.2405929565
2011-02-02,130.4900054932,99.0508117676
2011-02-03,130.7799987793,99.2709426880
2011-02-04,131.1499938965,99.5517807007
2011-02-07,131.9700012207,100.1742553711
2011-02-08,132.5700073242,100.6296691895
2011-02-09,132.2700042725,100.4019470215
2011-02-10,132.3200073242,100.4399261475
2011-02-11,133.1100006104,101.0395660400
2011-02-14,133.4299926758,101.2824478149
2011-02-15,133.0099945068,100.9636840820
2011-02-16,133.8500061035,101.6012802124
2011-02-17,134.2500000000,101.9048767090
2011-02-18,134.5299987793,102.1174545288
2011-02-22,131.8300018311,100.0679702759
2011-02-23,131.0200042725,99.4530868530
2011-02-24,130.9299926758,99.3848037720
2011-02-25,132.3300018311,100.4475173950
2011-02-28,133.1499938965,101.0699844360
2011-03-01,130.9299926758,99.3848037720
2011-03-02,131.2100067139,99.5973587036
2011-03-03,133.4700012207,101.3128128052
2011-03-04,132.4700012207,100.5537796021
2011-03-07,131.4299926758,99.7643203735
2011-03-08,132.5800018311,100.6372604370
2011-03-09,132.3899993896,100.4930419922
2011-03-10,129.9400024414,98.6333618164
2011-03-11,130.8399963379,99.3164901733
2011-03-14,130.0500030518,98.7168350220
2011-03-15,128.5599975586,97.5857849121
2011-03-16,126.1800003052,95.7792434692
2011-03-17,127.8499984741,97.0468902588
2011-03-18,127.7600021362,97.3998565674
2011-03-21,129.7400054932,98.9093322754
2011-03-22,129.2899932861,98.5662536621
2011-03-23,129.6600036621,98.8483505249
2011-03-24,130.8999938965,99.7936706543
2011-03-25,131.3000030518,100.0986175537
2011-03-28,130.9799957275,99.8546676636
2011-03-29,131.8600006104,100.5255508423
2011-03-30,132.7700042725,101.2193069458
2011-03-31,132.5899963379,101.0820617676
2011-04-01,133.1499938965,101.5090255737
2011-04-04,133.2599945068,101.5928344727
2011-04-05,133.2400054932,101.5776214600
2011-04-06,133.6600036621,101.8978118896
2011-04-07,133.3200073242,101.6386108398
2011-04-08,132.8600006104,101.2879104614
2011-04-11,132.4600067139,100.9829559326
2011-04-12,131.4700012207,100.2282257080
2011-04-13,131.4600067139,100.2205886841
2011-04-14,131.5599975586,100.2968139648
2011-04-15,132.0399932861,100.6627655029
2011-04-18,130.5599975586,99.5345001221
2011-04-19,131.3099975586,100.1062469482
2011-04-20,133.1000061035,101.4708938599
2011-04-21,133.7799987793,101.9892883301
2011-04-25,133.6399993896,101.8825988770
2011-04-26,134.7899932861,102.7593154907
2011-04-27,135.6699981689,103.4301986694
2011-04-28,136.1100006104,103.7655944824
2011-04-29,136.4299926758,104.0095748901
2011-05-02,136.2200012207,103.8494873047
2011-05-03,135.7299957275,103.4759063721
2011-05-04,134.8300018311,102.7897949219
2011-05-05,133.6100006104,101.8596801758
2011-05-06,134.1999969482,102.3094863892
2011-05-09,134.7200012207,102.7059326172
2011-05-10,135.8699951172,103.5826187134
2011-05-11,134.4400024414,102.4924392700
2011-05-12,135.0800018311,102.9803924561
2011-05-13,134.0399932861,102.1874694824
2011-05-16,133.1900024414,101.5395278931
2011-05-17,133.1699981689,101.5242691040
2011-05-18,134.3600006104,102.4314956665
2011-05-19,134.6799926758,102.6754226685
2011-05-20,133.6100006104,101.8596801758
2011-05-23,132.0599975586,100.6780395508
2011-05-24,131.9499969482,100.5941848755
2011-05-25,132.3899993896,100.9296188354
2011-05-26,133.0000000000,101.3946304321
2011-05-27,133.5099945068,101.7834625244
2011-05-31,134.8999938965,102.8431396484
2011-06-01,131.8699951172,100.5331802368
2011-06-02,131.7299957275,100.4264373779
2011-06-03,130.4199981689,99.4277267456
2011-06-06,129.0399932861,98.3756713867
2011-06-07,128.9600067139,98.3146972656
2011-06-08,128.4199981689,97.9029846191
2011-06-09,129.3999938965,98.6501159668
2011-06-10,127.5999984741,97.2778472900
2011-06-13,127.6999969482,97.3540954590
2011-06-14,129.3200073242,98.5891647339
2011-06-15,127.0199966431,96.8357009888
2011-06-16,127.3000030518,97.0491790771
2011-06-17,127.0500030518,97.3387374878
2011-06-20,127.6999969482,97.8367919922
2011-06-21,129.4499969482,99.1775054932
2011-06-22,128.6699981689,98.5799255371
2011-06-23,128.3000030518,98.2964706421
2011-06-24,126.8099975586,97.1549148560
2011-06-27,127.9400024414,98.0206527710
2011-06-28,129.6100006104,99.3000717163
2011-06-29,130.7200012207,100.1505203247
2011-06-30,131.9700012207,101.1081924438
2011-07-01,133.9199981689,102.6021804810
2011-07-05,133.8099975586,102.5178985596
2011-07-06,133.9700012207,102.6404876709
2011-07-07,135.3600006104,103.7054519653
2011-07-08,134.3999938965,102.9699249268
2011-07-11,131.9700012207,101.1081924438
2011-07-12,131.3999938965,100.6714935303
2011-07-13,131.8399963379,101.0085983276
2011-07-14,130.9299926758,100.3114013672
2011-07-15,131.6900024414,100.8936996460
2011-07-18,130.6100006104,100.0662460327
2011-07-19,132.7299957275,101.6904754639
2011-07-20,132.6499938965,101.6291809082
2011-07-21,134.4900054932,103.0389099121
2011-07-22,134.5800018311,103.1078338623
2011-07-25,133.8300018311,102.5332412720
2011-07-26,133.3300018311,102.1501541138
2011-07-27,130.6000061035,100.0586013794
2011-07-28,130.2200012207,99.7674636841
2011-07-29,129.3300018311,99.0855712891
2011-08-01,128.7799987793,98.6642150879
2011-08-02,125.4899978638,96.1435699463
2011-08-03,126.1699981689,96.6645584106
2011-08-04,120.2600021362,92.1366577148
2011-08-05,120.0800018311,91.9987411499
2011-08-08,112.2600021362,86.0074996948
2011-08-09,117.4800033569,90.0067596436
2011-08-10,112.2900009155,86.0304641724
2011-08-11,117.3300018311,89.8918533325
2011-08-12,118.1200027466,90.4971084595
2011-08-15,120.6200027466,92.4124450684
2011-08-16,119.5899963379,91.6232986450
2011-08-17,119.6699981689,91.6846160889
2011-08-18,114.5100021362,87.7313156128
2011-08-19,112.6399993896,86.2986297607
2011-08-22,112.7300033569,86.3675765991
2011-08-23,116.4400024414,89.2099990845
2011-08-24,118.0800018311,90.4664459229
2011-08-25,116.2799987793,89.0873947144
2011-08-26,117.9700012207,90.3821563721
2011-08-29,121.3600006104,92.9793853760
2011-08-30,121.6800003052,93.2245483398
2011-08-31,122.2200012207,93.6382827759
2011-09-01,120.9400024414,92.6576309204
2011-09-02,117.8499984741,90.2902450562
2011-09-06,116.9899978638,89.6313629150
2011-09-07,120.2900009155,92.1596221924
2011-09-08,119.0400009155,91.2019500732
2011-09-09,115.9199981689,88.8116073608
2011-09-12,116.6699981689,89.3861389160
2011-09-13,117.7399978638,90.2059783936
2011-09-14,119.3700027466,91.4547729492
2011-09-15,121.4300003052,93.0330429077
2011-09-16,121.5199966431,93.5836639404
2011-09-19,120.3099975586,92.6518249512
2011-09-20,120.1699981689,92.5439987183
2011-09-21,116.6299972534,89.8178100586
2011-09-22,112.8600006104,86.9145126343
2011-09-23,113.5400009155,87.4381790161
2011-09-26,116.2399978638,89.5174713135
2011-09-27,117.5400009155,90.5186462402
2011-09-28,115.1399993896,88.6703567505
2011-09-29,116.0500030518,89.3711700439
2011-09-30,113.1500015259,87.1378555298
2011-10-03,109.9300003052,84.6581192017
2011-10-04,112.3399963379,86.5140609741
2011-10-05,114.4199981689,88.1159210205
2011-10-06,116.4899978638,89.7099914551
2011-10-07,115.7099990845,89.1093292236
2011-10-10,119.5800018311,92.0896377563
2011-10-11,119.6999969482,92.1820755005
2011-10-12,120.7500000000,92.9906845093
2011-10-13,120.5100021362,92.8058471680
2011-10-14,122.5699996948,94.3922653198
2011-10-17,120.2300033569,92.5902023315
2011-10-18,122.5800018311,94.3999557495
2011-10-19,121.1299972534,93.2833328247
2011-10-20,121.6600036621,93.6914901733
2011-10-21,123.9700012207,95.4704360962
2011-10-24,125.4899978638,96.6409759521
2011-10-25,123.0500030518,94.7619094849
2011-10-26,124.3000030518,95.7245559692
2011-10-27,128.6300048828,99.0591049194
2011-10-28,128.6000061035,99.0360336304
2011-10-31,125.5000000000,96.6486587524
2011-11-01,122.0000000000,93.9533233643
2011-11-02,123.9899978638,95.4858016968
2011-11-03,126.2500000000,97.2263107300
2011-11-04,125.4800033569,96.6332931519
2011-11-07,126.2600021362,97.2339859009
2011-11-08,127.8799972534,98.4815368652
2011-11-09,123.1600036621,94.8466567993
2011-11-10,124.3199996948,95.7399749756
2011-11-11,126.6600036621,97.5420455933
2011-11-14,125.4599990845,96.6178894043
2011-11-15,126.0800018311,97.0953598022
2011-11-16,124.0800018311,95.5551223755
2011-11-17,122.1100006104,94.0380401611
2011-11-18,121.9800033569,93.9379272461
2011-11-21,119.6600036621,92.1512680054
2011-11-22,119.1900024414,91.7893142700
2011-11-23,116.5599975586,89.7639236450
2011-11-25,116.3399963379,89.5944824219
2011-11-28,119.7099990845,92.1897583008
2011-11-29,120.0500030518,92.4515991211
2011-11-30,124.9899978638,96.2559356689
2011-12-01,124.9700012207,96.2405395508
2011-12-02,124.8600006104,96.1558227539
2011-12-05,126.2200012207,97.2031631470
2011-12-06,126.2600021362,97.2339859009
2011-12-07,126.7300033569,97.5959091187
2011-12-08,123.9499969482,95.4550018311
2011-12-09,126.0500030518,97.0722656250
2011-12-12,124.2099990845,95.6552505493
2011-12-13,123.0500030518,94.7619094849
2011-12-14,121.7399978638,93.7531051636
2011-12-15,122.1800003052,94.0919189453
2011-12-16,121.5899963379,94.2314376831
2011-12-19,120.2900009155,93.2239685059
2011-12-20,123.9300003052,96.0448913574
2011-12-21,124.1699981689,96.2308807373
2011-12-22,125.2699966431,97.0833969116
2011-12-23,126.3899993896,97.9513854980
2011-12-27,126.4899978638,98.0289154053
2011-12-28,124.8300018311,96.7424163818
2011-12-29,126.1200027466,97.7421646118
2011-12-30,125.5000000000,97.2616577148
2012-01-03,127.5000000000,98.8116302490
2012-01-04,127.6999969482,98.9666442871
2012-01-05,128.0399932861,99.2301406860
2012-01-06,127.7099990845,98.9743881226
2012-01-09,128.0200042725,99.2146530151
2012-01-10,129.1300048828,100.0749053955
2012-01-11,129.1999969482,100.1291046143
2012-01-12,129.5099945068,100.3693771362
2012-01-13,128.8399963379,99.8501281738
2012-01-17,129.3399963379,100.2376174927
2012-01-18,130.7700042725,101.3458786011
2012-01-19,131.4600067139,101.8806152344
2012-01-20,131.9499969482,102.2603530884
2012-01-23,131.6100006104,101.9968643188
2012-01-24,131.4600067139,101.8806152344
2012-01-25,132.5599975586,102.7331237793
2012-01-26,131.8800048828,102.2061309814
2012-01-27,131.8200073242,102.1596527100
2012-01-30,131.3699951172,101.8108749390
2012-01-31,131.3200073242,101.7721099854
2012-02-01,132.4700012207,102.6633529663
2012-02-02,132.6799926758,102.8260955811
2012-02-03,134.5399932861,104.2675781250
2012-02-06,134.4499969482,104.1978530884
2012-02-07,134.7899932861,104.4613494873
2012-02-08,135.1900024414,104.7713470459
2012-02-09,135.3600006104,104.9031143188
2012-02-10,134.3600006104,104.1280975342
2012-02-13,135.3600006104,104.9031143188
2012-02-14,135.1900024414,104.7713470459
2012-02-15,134.5599975586,104.2830810547
2012-02-16,136.0500030518,105.4378814697
2012-02-17,136.4100036621,105.7168579102
2012-02-21,136.4700012207,105.7633438110
2012-02-22,136.0299987793,105.4223403931
2012-02-23,136.6300048828,105.8873367310
2012-02-24,136.9299926758,106.1197967529
2012-02-27,137.1600036621,106.2981033325
2012-02-28,137.5599975586,106.6080551147
2012-02-29,137.0200042725,106.1895751953
2012-03-01,137.7299957275,106.7397994995
2012-03-02,137.3099975586,106.4143218994
2012-03-05,136.7500000000,105.9803009033
2012-03-06,134.7500000000,104.4302978516
2012-03-07,135.6900024414,105.1588058472
2012-03-08,137.0399932861,106.2051162720
2012-03-09,137.5700073242,106.6158447266
2012-03-12,137.5800018311,106.6236114502
2012-03-13,140.0599975586,108.5455627441
2012-03-14,139.9100036621,108.4293060303
2012-03-15,140.7200012207,109.0570755005
2012-03-16,140.3000030518,109.2080307007
2012-03-19,140.8500061035,109.6361923218
2012-03-20,140.4400024414,109.3170166016
2012-03-21,140.2100067139,109.1379699707
2012-03-22,139.1999969482,108.3518371582
2012-03-23,139.6499938965,108.7021408081
2012-03-26,141.6100006104,110.2277755737
2012-03-27,141.1699981689,109.8852691650
2012-03-28,140.4700012207,109.3403854370
2012-03-29,140.2299957275,109.1535949707
2012-03-30,140.8099975586,109.6050643921
2012-04-02,141.8399963379,110.4067535400
2012-04-03,141.2599945068,109.9552993774
2012-04-04,139.8600006104,108.8655929565
2012-04-05,139.7899932861,108.8110733032
2012-04-09,138.2200012207,107.5890121460
2012-04-10,135.8999938965,105.7831649780
2012-04-11,137.0000000000,106.6393966675
2012-04-12,138.7899932861,108.0327072144
2012-04-13,137.1399993896,106.7483139038
2012-04-16,137.0500030518,106.6782760620
2012-04-17,139.0800018311,108.2584304810
2012-04-18,138.6100006104,107.8925552368
2012-04-19,137.7200012207,107.1998291016
2012-04-20,137.9499969482,107.3788375854
2012-04-23,136.7899932861,106.4759140015
2012-04-24,137.3099975586,106.8806838989
2012-04-25,139.1900024414,108.3440628052
2012-04-26,140.1600036621,109.0990905762
2012-04-27,140.3899993896,109.2780838013
2012-04-30,139.8699951172,108.8733520508
2012-05-01,140.7400054932,109.5505676270
2012-05-02,140.3200073242,109.2236099243
2012-05-03,139.2500000000,108.3907546997
2012-05-04,137.0000000000,106.6393966675
2012-05-07,137.1000061035,106.7172088623
2012-05-08,136.5500030518,106.2891235352
2012-05-09,135.7400054932,105.6586151123
2012-05-10,136.0200042725,105.8765029907
2012-05-11,135.6100006104,105.5574493408
2012-05-14,134.1100006104,104.3898391724
2012-05-15,133.3399963379,103.7904586792
2012-05-16,132.8300018311,103.3935089111
2012-05-17,130.8600006104,101.8600158691
2012-05-18,129.7400054932,100.9882812500
2012-05-21,131.9700012207,102.7240753174
2012-05-22,132.1999969482,102.9030990601
2012-05-23,132.2700042725,102.9575958252
2012-05-24,132.5299987793,103.1599655151
2012-05-25,132.1000061035,102.8252410889
2012-05-29,133.6999969482,104.0706939697
2012-05-30,131.7599945068,102.5606231689
2012-05-31,131.4700012207,102.3348617554
2012-06-01,128.1600036621,99.7584381104
2012-06-04,128.1000061035,99.7117004395
2012-06-05,129.0700073242,100.4667282104
2012-06-06,131.9700012207,102.7240753174
2012-06-07,132.0500030518,102.7863388062
2012-06-08,133.1000061035,103.6036682129
2012-06-11,131.4100036621,102.2881622314
2012-06-12,132.9199981689,103.4635772705
2012-06-13,132.0700073242,102.8019409180
2012-06-14,133.4700012207,103.8916015625
2012-06-15,134.1399993896,104.9541778564
2012-06-18,134.3999938965,105.1576004028
2012-06-19,135.6999969482,106.1747665405
2012-06-20,135.4799957275,106.0026245117
2012-06-21,132.4400024414,103.6240997314
2012-06-22,133.4600067139,104.4221725464
2012-06-25,131.3200073242,102.7477416992
2012-06-26,131.9799957275,103.2641754150
2012-06-27,133.1699981689,104.1952438354
2012-06-28,132.7899932861,103.8979110718
2012-06-29,136.1000061035,106.4877548218
2012-07-02,136.5099945068,106.8085327148
2012-07-03,137.4100036621,107.5127410889
2012-07-05,136.7899932861,107.0276260376
2012-07-06,135.4900054932,106.0104827881
2012-07-09,135.3200073242,105.8774642944
2012-07-10,134.1399993896,104.9541778564
2012-07-11,134.1600036621,104.9698333740
2012-07-12,133.5099945068,104.4612731934
2012-07-13,135.7500000000,106.2138748169
2012-07-16,135.4299926758,105.9634780884
2012-07-17,136.3600006104,106.6911621094
2012-07-18,137.3699951172,107.4813919067
2012-07-19,137.7299957275,107.7630844116
2012-07-20,136.4700012207,106.7772521973
2012-07-23,135.0899963379,105.6975021362
2012-07-24,133.9299926758,104.7898559570
2012-07-25,133.9600067139,104.8133544922
2012-07-26,136.1699981689,106.5425338745
2012-07-27,138.6799926758,108.5064086914
2012-07-30,138.6799926758,108.5064086914
2012-07-31,137.7100067139,107.7474288940
2012-08-01,137.5899963379,107.6535415649
2012-08-02,136.6399993896,106.9102249146
2012-08-03,139.3500061035,109.0306091309
2012-08-06,139.6199951172,109.2419052124
2012-08-07,140.3200073242,109.7895431519
2012-08-08,140.4900054932,109.9226074219
2012-08-09,140.6100006104,110.0164947510
2012-08-10,140.8399963379,110.1964187622
2012-08-13,140.7700042725,110.1416778564
2012-08-14,140.7899932861,110.1573257446
2012-08-15,140.9499969482,110.2824935913
2012-08-16,141.9900054932,111.0962677002
2012-08-17,142.1799926758,111.2448577881
2012-08-20,142.1900024414,111.2526931763
2012-08-21,141.7599945068,110.9162445068
2012-08-22,141.8200073242,110.9632034302
2012-08-23,140.6600036621,110.0555801392
2012-08-24,141.5099945068,110.7206497192
2012-08-27,141.5399932861,110.7441177368
2012-08-28,141.3999938965,110.6345596313
2012-08-29,141.5099945068,110.7206497192
2012-08-30,140.4900054932,109.9226074219
2012-08-31,141.1600036621,110.4468078613
2012-09-04,141.0299987793,110.3451004028
2012-09-05,140.9100036621,110.2512283325
2012-09-06,143.7700042725,112.4889297485
2012-09-07,144.3300018311,112.9270629883
2012-09-10,143.5099945068,112.2855072021
2012-09-11,143.9100036621,112.5984802246
2012-09-12,144.3899993896,112.9739837646
2012-09-13,146.5899963379,114.6953430176
2012-09-14,147.2400054932,115.2039489746
2012-09-17,146.7400054932,114.8127136230
2012-09-18,146.6199951172,114.7187881470
2012-09-19,146.6999969482,114.7814331055
2012-09-20,146.7100067139,114.7892074585
2012-09-21,145.8699951172,114.7412796021
2012-09-24,145.6499938965,114.5681915283
2012-09-25,144.1000061035,113.3489837646
2012-09-26,143.2899932861,112.7118682861
2012-09-27,144.6399993896,113.7737579346
2012-09-28,143.9700012207,113.2467193604
2012-10-01,144.3500061035,113.5456161499
2012-10-02,144.5000000000,113.6636276245
2012-10-03,145.0899963379,114.1277084351
2012-10-04,146.1300048828,114.9458236694
2012-10-05,146.1399993896,114.9536361694
2012-10-08,145.6399993896,114.5603332520
2012-10-09,144.1999969482,113.4276504517
2012-10-10,143.2799987793,112.7039337158
2012-10-11,143.3600006104,112.7668914795
2012-10-12,142.8899993896,112.3972091675
2012-10-15,144.0800018311,113.3332061768
2012-10-16,145.5399932861,114.4816665649
2012-10-17,146.1999969482,115.0008392334
2012-10-18,145.8200073242,114.7019577026
2012-10-19,143.3899993896,112.7904891968
2012-10-22,143.4100036621,112.8061904907
2012-10-23,141.4199981689,111.2408752441
2012-10-24,141.0200042725,110.9262924194
2012-10-25,141.4299926758,111.2487869263
2012-10-26,141.3500061035,111.1858291626
2012-10-31,141.3500061035,111.1858291626
2012-11-01,142.8300018311,112.3500137329
2012-11-02,141.5599975586,111.3509902954
2012-11-05,141.8500061035,111.5791168213
2012-11-06,142.9600067139,112.4522552490
2012-11-07,139.7200012207,109.9037246704
2012-11-08,138.0399932861,108.5821685791
2012-11-09,138.1600036621,108.6765747070
2012-11-12,138.2700042725,108.7631225586
2012-11-13,137.7899932861,108.3855438232
2012-11-14,135.9299926758,106.9224624634
2012-11-15,135.6999969482,106.7415771484
2012-11-16,136.3699951172,107.2685546875
2012-11-19,139.1300048828,109.4395370483
2012-11-20,139.1900024414,109.4867782593
2012-11-21,139.4499969482,109.6912841797
2012-11-23,141.3500061035,111.1858291626
2012-11-26,141.0500030518,110.9498901367
2012-11-27,140.3300018311,110.3835067749
2012-11-28,141.4600067139,111.2723617554
2012-11-29,142.1199951172,111.7915344238
2012-11-30,142.1499938965,111.8151092529
2012-12-03,141.4499969482,111.2645111084
2012-12-04,141.2500000000,111.1071853638
2012-12-05,141.5000000000,111.3038253784
2012-12-06,141.9799957275,111.6814117432
2012-12-07,142.4100036621,112.0196533203
2012-12-10,142.4700012207,112.0668334961
2012-12-11,143.4400024414,112.8298187256
2012-12-12,143.5099945068,112.8848724365
2012-12-13,142.6300048828,112.1926727295
2012-12-14,142.1000061035,111.7758255005
2012-12-17,143.7700042725,113.0894165039
2012-12-18,145.3699951172,114.3479614258
2012-12-19,144.2899932861,113.4984512329
2012-12-20,145.1199951172,114.1513061523
2012-12-21,142.7899932861,113.1151275635
2012-12-24,142.3500061035,112.7666244507
2012-12-26,141.7500000000,112.2912902832
2012-12-27,141.5599975586,112.1407470703
2012-12-28,140.0299987793,110.9287185669
2012-12-31,142.4100036621,112.8141326904
2013-01-02,146.0599975586,115.7055435181
2013-01-03,145.7299957275,115.4441299438
2013-01-04,146.3699951172,115.9511108398
2013-01-07,145.9700012207,115.6342773438
2013-01-08,145.5500030518,115.3015441895
2013-01-09,145.9199981689,115.5946578979
2013-01-10,147.0800018311,116.5136184692
2013-01-11,147.0700073242,116.5056991577
2013-01-14,146.9700012207,116.4264602661
2013-01-15,147.0700073242,116.5056991577
2013-01-16,147.0500030518,116.4898605347
2013-01-17,148.0000000000,117.2424316406
2013-01-18,148.3300018311,117.5038528442
2013-01-22,149.1300048828,118.1375427246
2013-01-23,149.3699951172,118.3277282715
2013-01-24,149.4100036621,118.3593750000
2013-01-25,150.2500000000,119.0248413086
2013-01-28,150.0700073242,118.8821792603
2013-01-29,150.6600036621,119.3495407104
2013-01-30,150.0700073242,118.8821792603
2013-01-31,149.6999969482,118.5890960693
2013-02-01,151.2400054932,119.8090209961
2013-02-04,149.5399932861,118.4623260498
2013-02-05,151.0500030518,119.6585540771
2013-02-06,151.1600036621,119.7456893921
2013-02-07,150.9600067139,119.5872726440
2013-02-08,151.8000030518,120.2527084351
2013-02-11,151.7700042725,120.2289352417
2013-02-12,152.0200042725,120.4269409180
2013-02-13,152.1499938965,120.5299377441
2013-02-14,152.2899932861,120.6408462524
2013-02-15,152.1100006104,120.4982223511
2013-02-19,153.2500000000,121.4013290405
2013-02-20,151.3399963379,119.8882522583
2013-02-21,150.4199981689,119.1594848633
2013-02-22,151.8899993896,120.3240127563
2013-02-25,149.0000000000,118.0345687866
2013-02-26,150.0200042725,118.8426437378
2013-02-27,151.9100036621,120.3398284912
2013-02-28,151.6100006104,120.1020965576
2013-03-01,152.1100006104,120.4982223511
2013-03-04,152.9199981689,121.1398620605
2013-03-05,154.2899932861,122.2251815796
2013-03-06,154.5000000000,122.3915710449
2013-03-07,154.7799987793,122.6133728027
2013-03-08,155.4400024414,123.1362228394
2013-03-11,156.0299987793,123.6035766602
2013-03-12,155.6799926758,123.3263549805
2013-03-13,155.8999938965,123.5005798340
2013-03-14,156.7299957275,124.1581268311
2013-03-15,155.8300018311,123.9942321777
2013-03-18,154.9700012207,123.3099136353
2013-03-19,154.6100006104,123.0234375000
2013-03-20,155.6900024414,123.8827972412
2013-03-21,154.3600006104,122.8245010376
2013-03-22,155.6000061035,123.8112182617
2013-03-25,154.9499969482,123.2939453125
2013-03-26,156.1900024414,124.2806396484
2013-03-27,156.1900024414,124.2806396484
2013-03-28,156.6699981689,124.6625518799
2013-04-01,156.0500030518,124.1692352295
2013-04-02,156.8200073242,124.7819595337
2013-04-03,155.2299957275,123.5167770386
2013-04-04,155.8600006104,124.0180969238
2013-04-05,155.1600036621,123.4610748291
2013-04-08,156.2100067139,124.2965621948
2013-04-09,156.7500000000,124.7262878418
2013-04-10,158.6699981689,126.2539749146
2013-04-11,159.1900024414,126.6677398682
2013-04-12,158.8000030518,126.3574142456
2013-04-15,155.1199951172,123.4292678833
2013-04-16,157.4100036621,125.2514266968
2013-04-17,155.1100006104,123.4213256836
2013-04-18,154.1399993896,122.6494827271
2013-04-19,155.4799957275,123.7156448364
2013-04-22,156.1699981689,124.2647781372
2013-04-23,157.7799987793,125.5458450317
2013-04-24,157.8800048828,125.6253509521
2013-04-25,158.5200042725,126.1346130371
2013-04-26,158.2400054932,125.9118652344
2013-04-29,159.3000030518,126.7553024292
2013-04-30,159.6799926758,127.0577011108
2013-05-01,158.2799987793,125.9436874390
2013-05-02,159.7500000000,127.1133422852
2013-05-03,161.3699951172,128.4024047852
2013-05-06,161.7799987793,128.7286071777
2013-05-07,162.6000061035,129.3810882568
2013-05-08,163.3399963379,129.9699554443
2013-05-09,162.8800048828,129.6039581299
2013-05-10,163.4100036621,130.0255584717
2013-05-13,163.5399932861,130.1290283203
2013-05-14,165.2299957275,131.4737243652
2013-05-15,166.1199951172,132.1819610596
2013-05-16,165.3399963379,131.5612792969
2013-05-17,166.9400024414,132.8344421387
2013-05-20,166.9299926758,132.8265380859
2013-05-21,167.1699981689,133.0174713135
2013-05-22,165.9299926758,132.0307769775
2013-05-23,165.4499969482,131.6488494873
2013-05-24,165.3099975586,131.5373992920
2013-05-28,166.3000030518,132.3252105713
2013-05-29,165.2200012207,131.4658355713
